year_published,latest,possibly_extinct,possibly_extinct_in_the_wild,sis_taxon_id,url,taxon_scientific_name,red_list_category_code,assessment_id,kingdom,phylum,class,order,family,genus,species,scope_description,endemicEU,RealAssessmentYN,Comments
2022,FALSE,FALSE,FALSE,58567,https://www.iucnredlist.org/species/58567/200683616,Pelophylax cerigensis,CR,200683616,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cerigensis,Europe; Global,Y,N,"An errata assessment was created in order to add 'Greece' as the highest level country unit, and to add the date of review."
2022,FALSE,FALSE,FALSE,58567,https://www.iucnredlist.org/species/58567/267257741,Pelophylax cerigensis,CR,267257741,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cerigensis,Europe; Global; Mediterranean,Y,Y,An errata assessment was created in order to add the 'Mediterranean' scope to the assessment of this species that is endemic to the IUCN Mediterranean Red List assessment area.
2020,FALSE,FALSE,FALSE,58567,https://www.iucnredlist.org/species/58567/89696593,Pelophylax cerigensis,CR,89696593,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cerigensis,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,58567,https://www.iucnredlist.org/species/58567/11787309,Pelophylax cerigensis,CR,11787309,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cerigensis,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,58567,https://www.iucnredlist.org/species/58567/11787485,Pelophylax cerigensis,EN,11787485,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cerigensis,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,58581,https://www.iucnredlist.org/species/58581/227225745,Pelophylax cretensis,EN,227225745,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cretensis,Europe; Global; Mediterranean,Y,Y,
2020,FALSE,FALSE,FALSE,58581,https://www.iucnredlist.org/species/58581/200715555,Pelophylax cretensis,VU,200715555,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cretensis,Europe; Global,Y,N,"An errata assessment was created in order to correct the countries of occurrence table, which listed mainland Greece rather than Crete."
2020,FALSE,FALSE,FALSE,58581,https://www.iucnredlist.org/species/58581/267258467,Pelophylax cretensis,VU,267258467,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cretensis,Europe; Global; Mediterranean,Y,Y,An errata assessment was created in order to add the 'Mediterranean' scope to the assessment of this species that is endemic to the IUCN Mediterranean Red List assessment area.
2020,FALSE,FALSE,FALSE,58581,https://www.iucnredlist.org/species/58581/89696917,Pelophylax cretensis,VU,89696917,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cretensis,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,58581,https://www.iucnredlist.org/species/58581/11788512,Pelophylax cretensis,EN,11788512,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cretensis,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,58581,https://www.iucnredlist.org/species/58581/11788693,Pelophylax cretensis,EN,11788693,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,cretensis,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,58592,https://www.iucnredlist.org/species/58592/207981785,Pelophylax epeiroticus,NT,207981785,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,epeiroticus,Europe; Global; Mediterranean,Y,Y,
2020,FALSE,FALSE,FALSE,58592,https://www.iucnredlist.org/species/58592/267260048,Pelophylax epeiroticus,NT,267260048,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,epeiroticus,Europe; Global; Mediterranean,Y,Y,An errata assessment was created in order to add the 'Mediterranean' scope to the assessment of this species that is endemic to the IUCN Mediterranean Red List assessment area.
2020,FALSE,FALSE,FALSE,58592,https://www.iucnredlist.org/species/58592/89698408,Pelophylax epeiroticus,NT,89698408,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,epeiroticus,Europe; Global,Y,N,
2009,FALSE,FALSE,FALSE,58592,https://www.iucnredlist.org/species/58592/11793456,Pelophylax epeiroticus,VU,11793456,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,epeiroticus,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,58592,https://www.iucnredlist.org/species/58592/11793681,Pelophylax epeiroticus,VU,11793681,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,epeiroticus,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,58637,https://www.iucnredlist.org/species/58637/229003815,Pelophylax kurtmuelleri,LC,229003815,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,kurtmuelleri,Europe; Global,Y,Y,
2022,FALSE,FALSE,FALSE,58637,https://www.iucnredlist.org/species/58637/89704186,Pelophylax kurtmuelleri,LC,89704186,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,kurtmuelleri,Europe; Global,Y,N,
2022,FALSE,FALSE,FALSE,58637,https://www.iucnredlist.org/species/58637/221776837,Pelophylax kurtmuelleri,LC,221776837,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,kurtmuelleri,Europe; Global,Y,Y,The map published previously did not show the species' range in Bulgaria; this amended assessment has been created to correct the map.
2009,FALSE,FALSE,FALSE,58637,https://www.iucnredlist.org/species/58637/11817029,Pelophylax kurtmuelleri,LC,11817029,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,kurtmuelleri,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,58637,https://www.iucnredlist.org/species/58637/11817261,Pelophylax kurtmuelleri,LC,11817261,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,kurtmuelleri,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,58692,https://www.iucnredlist.org/species/58692/227226945,Pelophylax perezi,LC,227226945,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,perezi,Europe; Global,Y,Y,
2020,FALSE,FALSE,FALSE,58692,https://www.iucnredlist.org/species/58692/89704409,Pelophylax perezi,LC,89704409,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,perezi,Europe; Global,Y,Y,
2022,FALSE,FALSE,FALSE,58692,https://www.iucnredlist.org/species/58692/215522035,Pelophylax perezi,LC,215522035,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,perezi,Europe; Global,Y,Y,An errata assessment was created in order to make minor edits to the text.
2009,FALSE,FALSE,FALSE,58692,https://www.iucnredlist.org/species/58692/11812894,Pelophylax perezi,LC,11812894,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,perezi,Europe; Global,Y,Y,
2004,FALSE,FALSE,FALSE,58692,https://www.iucnredlist.org/species/58692/11813124,Pelophylax perezi,LC,11813124,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Pelophylax,perezi,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,157278,https://www.iucnredlist.org/species/157278/128895072,Phrynocephalus guttatus,LC,128895072,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus,guttatus,Europe,N,Y,
2009,FALSE,FALSE,FALSE,157278,https://www.iucnredlist.org/species/157278/5068551,Phrynocephalus guttatus,LC,5068551,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus,guttatus,Europe,N,Y,
2024,FALSE,FALSE,FALSE,157250,https://www.iucnredlist.org/species/157250/204679413,Phrynocephalus mystaceus,LC,204679413,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus,mystaceus,Europe,N,N,
2024,TRUE,FALSE,FALSE,157250,https://www.iucnredlist.org/species/157250/279276072,Phrynocephalus mystaceus,LC,279276072,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus,mystaceus,Europe,N,Y,"Correcting an error in the reference cited in the global and regional Taxonomic Notes, changing Solovyeva et al. (2020) to Solovyeva et al. (2018)."
2009,FALSE,FALSE,FALSE,157250,https://www.iucnredlist.org/species/157250/5060359,Phrynocephalus mystaceus,LC,5060359,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,AGAMIDAE,Phrynocephalus,mystaceus,Europe,N,Y,
2024,TRUE,FALSE,FALSE,61543,https://www.iucnredlist.org/species/61543/207646198,Platyceps collaris,LC,207646198,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Platyceps,collaris,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61543,https://www.iucnredlist.org/species/61543/12512124,Platyceps collaris,LC,12512124,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Platyceps,collaris,Europe,N,Y,
2009,FALSE,FALSE,FALSE,17793,https://www.iucnredlist.org/species/17793/7479516,Podarcis filfolensis,LC,7479516,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,filfolensis,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,17793,https://www.iucnredlist.org/species/17793/7479628,Podarcis filfolensis,LC,7479628,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,filfolensis,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,61547,https://www.iucnredlist.org/species/61547/12513064,Podarcis gaigeae,VU,12513064,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,gaigeae,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,61547,https://www.iucnredlist.org/species/61547/12513182,Podarcis gaigeae,VU,12513182,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,gaigeae,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,17795,https://www.iucnredlist.org/species/17795/7481971,Podarcis lilfordi,EN,7481971,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,lilfordi,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,17795,https://www.iucnredlist.org/species/17795/7482194,Podarcis lilfordi,EN,7482194,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,lilfordi,Europe; Global,Y,Y,
1996,FALSE,FALSE,FALSE,17795,https://www.iucnredlist.org/species/17795/7481933,Podarcis lilfordi,VU,7481933,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,lilfordi,Europe; Global,Y,Y,
1994,FALSE,FALSE,FALSE,17795,https://www.iucnredlist.org/species/17795/7482369,Podarcis lilfordi,VU,7482369,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,lilfordi,Europe; Global,Y,Y,
1990,FALSE,FALSE,FALSE,17795,https://www.iucnredlist.org/species/17795/7481954,Podarcis lilfordi,VU,7481954,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,lilfordi,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61549,https://www.iucnredlist.org/species/61549/137855479,Podarcis melisellensis,LC,137855479,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,melisellensis,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,61549,https://www.iucnredlist.org/species/61549/12513547,Podarcis melisellensis,LC,12513547,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,melisellensis,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,61549,https://www.iucnredlist.org/species/61549/12513668,Podarcis melisellensis,LC,12513668,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,melisellensis,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,17797,https://www.iucnredlist.org/species/17797/7482413,Podarcis milensis,VU,7482413,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,milensis,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,17797,https://www.iucnredlist.org/species/17797/7482581,Podarcis milensis,NT,7482581,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,milensis,Europe; Global,Y,Y,
1996,FALSE,FALSE,FALSE,17797,https://www.iucnredlist.org/species/17797/7482390,Podarcis milensis,VU,7482390,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,milensis,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61550,https://www.iucnredlist.org/species/61550/218505859,Podarcis muralis,LC,218505859,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,muralis,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61550,https://www.iucnredlist.org/species/61550/12514346,Podarcis muralis,LC,12514346,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,muralis,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61552,https://www.iucnredlist.org/species/61552/12514822,Podarcis raffonei,CR,12514822,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,raffonei,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,61552,https://www.iucnredlist.org/species/61552/12514936,Podarcis raffonei,CR,12514936,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,raffonei,Europe; Global,Y,Y,
2009,FALSE,FALSE,FALSE,157293,https://www.iucnredlist.org/species/157293/5072953,Podarcis tiliguerta,LC,5072953,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,tiliguerta,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,157293,https://www.iucnredlist.org/species/157293/5073125,Podarcis tiliguerta,LC,5073125,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,tiliguerta,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61556,https://www.iucnredlist.org/species/61556/207990918,Podarcis vaucheri,LC,207990918,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,vaucheri,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61556,https://www.iucnredlist.org/species/61556/12516351,Podarcis vaucheri,LC,12516351,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,vaucheri,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61557,https://www.iucnredlist.org/species/61557/12516504,Podarcis waglerianus,LC,12516504,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,waglerianus,Europe; Global,Y,Y,
2006,FALSE,FALSE,FALSE,61557,https://www.iucnredlist.org/species/61557/12516638,Podarcis waglerianus,LC,12516638,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,waglerianus,Europe; Global,Y,Y,
2024,TRUE,FALSE,FALSE,61559,https://www.iucnredlist.org/species/61559/217394438,Psammodromus blanci,NA,217394438,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Psammodromus,blanci,Europe,N,Y,
2009,FALSE,FALSE,FALSE,61559,https://www.iucnredlist.org/species/61559/209311444,Psammodromus blanci,NA,209311444,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Psammodromus,blanci,Europe,N,N,An errata assessment was created in order to correct the European category from NE to NA.
2009,FALSE,FALSE,FALSE,61559,https://www.iucnredlist.org/species/61559/12491908,Psammodromus blanci,NE,12491908,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Psammodromus,blanci,Europe,N,Y,
