"year_published","latest","possibly_extinct","possibly_extinct_in_the_wild","sis_taxon_id","url","taxon_scientific_name","red_list_category_code","assessment_id","kingdom","phylum","class","order","family","genus","species","scope_description","endemic"
"2009",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487278","Iberolacerta monticola","VU",12487278,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"2009",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487278","Iberolacerta monticola","VU",12487278,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"2006",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487421","Iberolacerta monticola","VU",12487421,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"2006",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487421","Iberolacerta monticola","VU",12487421,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"1996",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487233","Iberolacerta monticola","LC",12487233,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"1996",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487233","Iberolacerta monticola","LC",12487233,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"1996",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487555","Iberolacerta monticola","LC",12487555,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"1996",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487555","Iberolacerta monticola","LC",12487555,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"1994",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487257","Iberolacerta monticola","DD",12487257,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"1994",FALSE,FALSE,FALSE,61448,"https://www.iucnredlist.org/species/61448/12487257","Iberolacerta monticola","DD",12487257,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Iberolacerta","monticola","Europe","yes"
"2024",TRUE,FALSE,FALSE,172704,"https://www.iucnredlist.org/species/172704/200127917","Indotyphlops braminus","NA",200127917,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","TYPHLOPIDAE","Indotyphlops","braminus","Europe","no"
"2024",TRUE,FALSE,FALSE,157288,"https://www.iucnredlist.org/species/157288/207994671","Lacerta agilis","LC",207994671,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","agilis","Europe","no"
"2009",FALSE,FALSE,FALSE,157288,"https://www.iucnredlist.org/species/157288/5071064","Lacerta agilis","LC",5071064,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","agilis","Europe","no"
"2024",TRUE,FALSE,FALSE,61519,"https://www.iucnredlist.org/species/61519/137852254","Lacerta bilineata","LC",137852254,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","bilineata","Europe","yes"
"2024",TRUE,FALSE,FALSE,61519,"https://www.iucnredlist.org/species/61519/137852254","Lacerta bilineata","LC",137852254,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","bilineata","Europe","yes"
"2009",FALSE,FALSE,FALSE,61519,"https://www.iucnredlist.org/species/61519/12501065","Lacerta bilineata","LC",12501065,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","bilineata","Europe","yes"
"2009",FALSE,FALSE,FALSE,61519,"https://www.iucnredlist.org/species/61519/12501065","Lacerta bilineata","LC",12501065,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","bilineata","Europe","yes"
"2006",FALSE,FALSE,FALSE,61519,"https://www.iucnredlist.org/species/61519/12501237","Lacerta bilineata","LC",12501237,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","bilineata","Europe","yes"
"2006",FALSE,FALSE,FALSE,61519,"https://www.iucnredlist.org/species/61519/12501237","Lacerta bilineata","LC",12501237,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","bilineata","Europe","yes"
"2024",TRUE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/137842792","Lacerta schreiberi","LC",137842792,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"2024",TRUE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/137842792","Lacerta schreiberi","LC",137842792,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"2009",FALSE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/3251580","Lacerta schreiberi","NT",3251580,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"2009",FALSE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/3251580","Lacerta schreiberi","NT",3251580,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"2006",FALSE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/3251702","Lacerta schreiberi","NT",3251702,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"2006",FALSE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/3251702","Lacerta schreiberi","NT",3251702,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"1996",FALSE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/3251539","Lacerta schreiberi","NT",3251539,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"1996",FALSE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/3251539","Lacerta schreiberi","NT",3251539,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"1994",FALSE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/3251561","Lacerta schreiberi","DD",3251561,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"1994",FALSE,FALSE,FALSE,11113,"https://www.iucnredlist.org/species/11113/3251561","Lacerta schreiberi","DD",3251561,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","schreiberi","Europe","yes"
"2024",TRUE,FALSE,FALSE,157287,"https://www.iucnredlist.org/species/157287/207652956","Lacerta strigata","NA",207652956,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","strigata","Europe","no"
"2009",FALSE,FALSE,FALSE,157287,"https://www.iucnredlist.org/species/157287/5070893","Lacerta strigata","LC",5070893,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","strigata","Europe","no"
"2024",TRUE,FALSE,FALSE,216864496,"https://www.iucnredlist.org/species/216864496/207990400","Lacerta trilineata","LC",207990400,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","trilineata","Europe","yes"
"2024",TRUE,FALSE,FALSE,216864496,"https://www.iucnredlist.org/species/216864496/207990400","Lacerta trilineata","LC",207990400,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","trilineata","Europe","yes"
"2024",TRUE,FALSE,FALSE,61530,"https://www.iucnredlist.org/species/61530/207990559","Lacerta viridis","LC",207990559,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","viridis","Europe","no"
"2009",FALSE,FALSE,FALSE,61530,"https://www.iucnredlist.org/species/61530/12507366","Lacerta viridis","LC",12507366,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","viridis","Europe","no"
"2024",TRUE,FALSE,FALSE,200059599,"https://www.iucnredlist.org/species/200059599/207062541","Lacerta citrovittata","LC",207062541,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","citrovittata","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,200059599,"https://www.iucnredlist.org/species/200059599/207062541","Lacerta citrovittata","LC",207062541,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","citrovittata","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,200059599,"https://www.iucnredlist.org/species/200059599/207062541","Lacerta citrovittata","LC",207062541,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","citrovittata","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,200059613,"https://www.iucnredlist.org/species/200059613/207062742","Lacerta diplochondrodes","LC",207062742,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","LACERTIDAE","Lacerta","diplochondrodes","Europe","no"
"2024",TRUE,FALSE,FALSE,67662524,"https://www.iucnredlist.org/species/67662524/204878214","Lampropeltis californiae","NA",204878214,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Lampropeltis ","californiae","Europe","no"
"2024",TRUE,FALSE,FALSE,213773477,"https://www.iucnredlist.org/species/213773477/204680547","Laudakia stellio","LC",204680547,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","AGAMIDAE","Laudakia","stellio","Europe","no"
"2024",TRUE,FALSE,FALSE,61532,"https://www.iucnredlist.org/species/61532/207750368","Macroprotodon brevis","LC",207750368,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Macroprotodon","brevis","Europe","no"
"2009",FALSE,FALSE,FALSE,61532,"https://www.iucnredlist.org/species/61532/12508523","Macroprotodon brevis","NT",12508523,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Macroprotodon","brevis","Europe","no"
"2024",TRUE,FALSE,FALSE,61533,"https://www.iucnredlist.org/species/61533/204878846","Macroprotodon cucullatus","DD",204878846,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Macroprotodon","cucullatus","Europe","no"
"2009",FALSE,FALSE,FALSE,61533,"https://www.iucnredlist.org/species/61533/12509221","Macroprotodon cucullatus","LC",12509221,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","COLUBRIDAE","Macroprotodon","cucullatus","Europe","no"
"2024",TRUE,FALSE,FALSE,157295,"https://www.iucnredlist.org/species/157295/207664712","Macrovipera lebetinus","LC",207664712,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","lebetinus","Europe","no"
"2009",FALSE,FALSE,FALSE,157295,"https://www.iucnredlist.org/species/157295/5073657","Macrovipera lebetinus","LC",5073657,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","lebetinus","Europe","no"
"2024",TRUE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/137843008","Macrovipera schweizeri","EN",137843008,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/137843008","Macrovipera schweizeri","EN",137843008,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/137843008","Macrovipera schweizeri","EN",137843008,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Mediterranean","yes"
"2009",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3369754","Macrovipera schweizeri","EN",3369754,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"2009",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3369754","Macrovipera schweizeri","EN",3369754,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"2006",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3369917","Macrovipera schweizeri","EN",3369917,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"2006",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3369917","Macrovipera schweizeri","EN",3369917,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1996",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3369714","Macrovipera schweizeri","CR",3369714,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1996",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3369714","Macrovipera schweizeri","CR",3369714,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1994",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3369735","Macrovipera schweizeri","EN",3369735,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1994",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3369735","Macrovipera schweizeri","EN",3369735,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1990",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3370039","Macrovipera schweizeri","EN",3370039,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1990",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3370039","Macrovipera schweizeri","EN",3370039,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1988",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3370058","Macrovipera schweizeri","VU",3370058,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1988",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3370058","Macrovipera schweizeri","VU",3370058,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1986",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3370077","Macrovipera schweizeri","VU",3370077,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"1986",FALSE,FALSE,FALSE,12654,"https://www.iucnredlist.org/species/12654/3370077","Macrovipera schweizeri","VU",3370077,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Macrovipera","schweizeri","Europe","yes"
"2024",TRUE,FALSE,FALSE,157253,"https://www.iucnredlist.org/species/157253/207992632","Malpolon insignitus","LC",207992632,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","PSAMMOPHIIDAE","Malpolon","insignitus","Europe","no"
"2009",FALSE,FALSE,FALSE,157253,"https://www.iucnredlist.org/species/157253/5061050","Malpolon insignitus","LC",5061050,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","PSAMMOPHIIDAE","Malpolon","insignitus","Europe","no"
"2024",TRUE,FALSE,FALSE,157262,"https://www.iucnredlist.org/species/157262/207993538","Malpolon monspessulanus","LC",207993538,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","PSAMMOPHIIDAE","Malpolon","monspessulanus","Europe","no"
"2009",FALSE,FALSE,FALSE,157262,"https://www.iucnredlist.org/species/157262/5064665","Malpolon monspessulanus","LC",5064665,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","PSAMMOPHIIDAE","Malpolon","monspessulanus","Europe","no"
"2024",TRUE,FALSE,FALSE,158468,"https://www.iucnredlist.org/species/158468/207995085","Mauremys leprosa","NT",207995085,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE","Mauremys","leprosa","Europe","no"
"2004",FALSE,FALSE,FALSE,158468,"https://www.iucnredlist.org/species/158468/5199555","Mauremys leprosa","VU",5199555,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE","Mauremys","leprosa","Europe","no"
"2024",TRUE,FALSE,FALSE,158470,"https://www.iucnredlist.org/species/158470/207668374","Mauremys rivulata","LC",207668374,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE","Mauremys","rivulata","Europe","no"
"2004",FALSE,FALSE,FALSE,158470,"https://www.iucnredlist.org/species/158470/5200041","Mauremys rivulata","LC",5200041,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE","Mauremys","rivulata","Europe","no"
"2024",TRUE,FALSE,FALSE,163446,"https://www.iucnredlist.org/species/163446/207995336","Mauremys caspica","NA",207995336,"ANIMALIA","CHORDATA","REPTILIA","TESTUDINES","GEOEMYDIDAE","Mauremys","caspica","Europe","no"
"2024",TRUE,FALSE,FALSE,204783735,"https://www.iucnredlist.org/species/204783735/204783942","Mediodactylus bartoni","LC",204783942,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","bartoni","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,204783735,"https://www.iucnredlist.org/species/204783735/204783942","Mediodactylus bartoni","LC",204783942,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","bartoni","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,204783735,"https://www.iucnredlist.org/species/204783735/204783942","Mediodactylus bartoni","LC",204783942,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","bartoni","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,204784407,"https://www.iucnredlist.org/species/204784407/207996302","Mediodactylus danilewskii","LC",207996302,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","danilewskii","Europe","no"
"2024",TRUE,FALSE,FALSE,200133383,"https://www.iucnredlist.org/species/200133383/200133456","Mediodactylus kotschyi","LC",200133456,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","kotschyi","Europe","yes"
"2024",TRUE,FALSE,FALSE,200133383,"https://www.iucnredlist.org/species/200133383/200133456","Mediodactylus kotschyi","LC",200133456,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","kotschyi","Europe","yes"
"2024",TRUE,FALSE,FALSE,204784589,"https://www.iucnredlist.org/species/204784589/204784677","Mediodactylus oertzeni","LC",204784677,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","oertzeni","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,204784589,"https://www.iucnredlist.org/species/204784589/204784677","Mediodactylus oertzeni","LC",204784677,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","oertzeni","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,204784589,"https://www.iucnredlist.org/species/204784589/204784677","Mediodactylus oertzeni","LC",204784677,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","oertzeni","Mediterranean","yes"
"2024",TRUE,FALSE,FALSE,204785101,"https://www.iucnredlist.org/species/204785101/204785120","Mediodactylus orientalis","LC",204785120,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","GEKKONIDAE","Mediodactylus","orientalis","Europe","no"
"2024",TRUE,FALSE,FALSE,61537,"https://www.iucnredlist.org/species/61537/207990775","Montivipera xanthina","LC",207990775,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Montivipera","xanthina","Europe","no"
"2009",FALSE,FALSE,FALSE,61537,"https://www.iucnredlist.org/species/61537/12510041","Montivipera xanthina","LC",12510041,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","VIPERIDAE","Montivipera","xanthina","Europe","no"
"2024",TRUE,FALSE,FALSE,61538,"https://www.iucnredlist.org/species/61538/207658281","Natrix maura","LC",207658281,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","NATRICIDAE","Natrix","maura","Europe","no"
"2009",FALSE,FALSE,FALSE,61538,"https://www.iucnredlist.org/species/61538/12510620","Natrix maura","LC",12510620,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","NATRICIDAE","Natrix","maura","Europe","no"
"2024",TRUE,FALSE,FALSE,165594334,"https://www.iucnredlist.org/species/165594334/207658588","Natrix natrix","LC",207658588,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","NATRICIDAE","Natrix","natrix","Europe","no"
"2024",TRUE,FALSE,FALSE,157256,"https://www.iucnredlist.org/species/157256/207993095","Natrix tessellata","LC",207993095,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","NATRICIDAE","Natrix","tessellata","Europe","no"
"2009",FALSE,FALSE,FALSE,157256,"https://www.iucnredlist.org/species/157256/5061767","Natrix tessellata","LC",5061767,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","NATRICIDAE","Natrix","tessellata","Europe","no"
"2024",TRUE,FALSE,FALSE,165594036,"https://www.iucnredlist.org/species/165594036/207063147","Natrix astreptophora","LC",207063147,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","NATRICIDAE","Natrix","astreptophora","Europe","no"
"2024",TRUE,FALSE,FALSE,165594257,"https://www.iucnredlist.org/species/165594257/165594282","Natrix helvetica","LC",165594282,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","NATRICIDAE","Natrix","helvetica","Europe","yes"
"2024",TRUE,FALSE,FALSE,165594257,"https://www.iucnredlist.org/species/165594257/165594282","Natrix helvetica","LC",165594282,"ANIMALIA","CHORDATA","REPTILIA","SQUAMATA","NATRICIDAE","Natrix","helvetica","Europe","yes"
