,year_published,latest,possibly_extinct,possibly_extinct_in_the_wild,sis_taxon_id,url,taxon_scientific_name,red_list_category_code,assessment_id,genus,species,scope_description
683,2009,FALSE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/12503170,Vipera aspis,LC,12503170,Vipera,aspis,Global; Europe
684,2006,FALSE,FALSE,FALSE,61591,https://www.iucnredlist.org/species/61591/12503377,Vipera aspis,LC,12503377,Vipera,aspis,Global
685,2024,TRUE,FALSE,FALSE,47756146,https://www.iucnredlist.org/species/47756146/215261275,Vipera berus,LC,215261275,Vipera,berus,Europe
686,2021,TRUE,FALSE,FALSE,47756146,https://www.iucnredlist.org/species/47756146/743903,Vipera berus,LC,743903,Vipera,berus,Global
687,2024,TRUE,FALSE,FALSE,221202039,https://www.iucnredlist.org/species/221202039/137859691,Vipera latastei,VU,137859691,Vipera,latastei,Global; Europe
688,2024,TRUE,FALSE,FALSE,221202039,https://www.iucnredlist.org/species/221202039/137859691,Vipera latastei,VU,137859691,Vipera,latastei,Global; Europe
689,2024,TRUE,FALSE,FALSE,157268,https://www.iucnredlist.org/species/157268/215291182,Vipera renardi,VU,215291182,Vipera,renardi,Europe
690,2021,TRUE,FALSE,FALSE,157268,https://www.iucnredlist.org/species/157268/746408,Vipera renardi,NT,746408,Vipera,renardi,Global
691,2009,FALSE,FALSE,FALSE,157268,https://www.iucnredlist.org/species/157268/5066267,Vipera renardi,VU,5066267,Vipera,renardi,Europe
692,2024,TRUE,FALSE,FALSE,61594,https://www.iucnredlist.org/species/61594/137859941,Vipera seoanei,NT,137859941,Vipera,seoanei,Global; Europe
693,2024,TRUE,FALSE,FALSE,61594,https://www.iucnredlist.org/species/61594/137859941,Vipera seoanei,NT,137859941,Vipera,seoanei,Global; Europe
694,2009,FALSE,FALSE,FALSE,61594,https://www.iucnredlist.org/species/61594/12505084,Vipera seoanei,LC,12505084,Vipera,seoanei,Global; Europe
695,2009,FALSE,FALSE,FALSE,61594,https://www.iucnredlist.org/species/61594/12505084,Vipera seoanei,LC,12505084,Vipera,seoanei,Global; Europe
696,2006,FALSE,FALSE,FALSE,61594,https://www.iucnredlist.org/species/61594/12505233,Vipera seoanei,LC,12505233,Vipera,seoanei,Global; Europe
697,2006,FALSE,FALSE,FALSE,61594,https://www.iucnredlist.org/species/61594/12505233,Vipera seoanei,LC,12505233,Vipera,seoanei,Global; Europe
698,2024,TRUE,FALSE,FALSE,218272979,https://www.iucnredlist.org/species/218272979/207526336,Vipera ursinii,VU,207526336,Vipera,ursinii,Global; Europe
699,2024,TRUE,FALSE,FALSE,218272979,https://www.iucnredlist.org/species/218272979/207526336,Vipera ursinii,VU,207526336,Vipera,ursinii,Global; Europe
700,2024,TRUE,FALSE,FALSE,7717,https://www.iucnredlist.org/species/7717/207667247,Emys orbicularis,NT,207667247,Emys,orbicularis,Europe
701,2004,FALSE,FALSE,FALSE,7717,https://www.iucnredlist.org/species/7717/12843950,Emys orbicularis,NT,12843950,Emys,orbicularis,Europe
702,1996,TRUE,FALSE,FALSE,7717,https://www.iucnredlist.org/species/7717/97292665,Emys orbicularis,LR/nt,97292665,Emys,orbicularis,Global
703,1996,FALSE,FALSE,FALSE,7717,https://www.iucnredlist.org/species/7717/12844431,Emys orbicularis,LR/nt,12844431,Emys,orbicularis,Global
704,2024,TRUE,FALSE,FALSE,158469,https://www.iucnredlist.org/species/158469/778721,Emys trinacris,DD,778721,Emys,trinacris,Global; Europe; Mediterranean
705,2024,TRUE,FALSE,FALSE,158469,https://www.iucnredlist.org/species/158469/778721,Emys trinacris,DD,778721,Emys,trinacris,Global; Europe; Mediterranean
706,2024,TRUE,FALSE,FALSE,158469,https://www.iucnredlist.org/species/158469/778721,Emys trinacris,DD,778721,Emys,trinacris,Global; Europe; Mediterranean
707,2009,FALSE,FALSE,FALSE,158469,https://www.iucnredlist.org/species/158469/97415702,Emys trinacris,DD,97415702,Emys,trinacris,Global; Europe; Mediterranean
708,2009,FALSE,FALSE,FALSE,158469,https://www.iucnredlist.org/species/158469/5199795,Emys trinacris,DD,5199795,Emys,trinacris,Global; Europe
709,2009,FALSE,FALSE,FALSE,158469,https://www.iucnredlist.org/species/158469/97415702,Emys trinacris,DD,97415702,Emys,trinacris,Global; Europe; Mediterranean
710,2009,FALSE,FALSE,FALSE,158469,https://www.iucnredlist.org/species/158469/5199795,Emys trinacris,DD,5199795,Emys,trinacris,Global; Europe
711,2009,FALSE,FALSE,FALSE,158469,https://www.iucnredlist.org/species/158469/97415702,Emys trinacris,DD,97415702,Emys,trinacris,Global; Europe; Mediterranean
712,2024,TRUE,FALSE,FALSE,158468,https://www.iucnredlist.org/species/158468/207995085,Mauremys leprosa,NT,207995085,Mauremys,leprosa,Europe
713,2004,FALSE,FALSE,FALSE,158468,https://www.iucnredlist.org/species/158468/5199555,Mauremys leprosa,VU,5199555,Mauremys,leprosa,Europe
714,2024,TRUE,FALSE,FALSE,158470,https://www.iucnredlist.org/species/158470/207668374,Mauremys rivulata,LC,207668374,Mauremys,rivulata,Europe
715,2004,FALSE,FALSE,FALSE,158470,https://www.iucnredlist.org/species/158470/5200041,Mauremys rivulata,LC,5200041,Mauremys,rivulata,Europe
716,2024,TRUE,FALSE,FALSE,21646,https://www.iucnredlist.org/species/21646/207669215,Testudo graeca,NT,207669215,Testudo,graeca,Europe
717,2004,FALSE,FALSE,FALSE,21646,https://www.iucnredlist.org/species/21646/9305080,Testudo graeca,VU,9305080,Testudo,graeca,Europe
718,1996,TRUE,FALSE,FALSE,21646,https://www.iucnredlist.org/species/21646/9305693,Testudo graeca,VU,9305693,Testudo,graeca,Global
719,2024,TRUE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/2777071,Testudo hermanni,VU,2777071,Testudo,hermanni,Global; Europe
720,2024,TRUE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/2777071,Testudo hermanni,VU,2777071,Testudo,hermanni,Global; Europe
721,2004,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306057,Testudo hermanni,NT,9306057,Testudo,hermanni,Global; Europe
722,2004,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306057,Testudo hermanni,NT,9306057,Testudo,hermanni,Global; Europe
723,2004,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/176604335,Testudo hermanni,NT,176604335,Testudo,hermanni,Global; Europe
724,2004,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/176604335,Testudo hermanni,NT,176604335,Testudo,hermanni,Global; Europe
725,1996,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306437,Testudo hermanni,LR/nt,9306437,Testudo,hermanni,Global; Europe
726,1996,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306437,Testudo hermanni,LR/nt,9306437,Testudo,hermanni,Global; Europe
727,1994,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306036,Testudo hermanni,V,9306036,Testudo,hermanni,Global; Europe
728,1994,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306036,Testudo hermanni,V,9306036,Testudo,hermanni,Global; Europe
729,1990,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306019,Testudo hermanni,V,9306019,Testudo,hermanni,Global; Europe
730,1990,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306019,Testudo hermanni,V,9306019,Testudo,hermanni,Global; Europe
731,1988,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306571,Testudo hermanni,V,9306571,Testudo,hermanni,Global; Europe
732,1988,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306571,Testudo hermanni,V,9306571,Testudo,hermanni,Global; Europe
733,1986,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306554,Testudo hermanni,V,9306554,Testudo,hermanni,Global; Europe
734,1986,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306554,Testudo hermanni,V,9306554,Testudo,hermanni,Global; Europe
735,1982,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306537,Testudo hermanni,V,9306537,Testudo,hermanni,Global; Europe
736,1982,FALSE,FALSE,FALSE,21648,https://www.iucnredlist.org/species/21648/9306537,Testudo hermanni,V,9306537,Testudo,hermanni,Global; Europe
737,2024,TRUE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/2777760,Testudo marginata,LC,2777760,Testudo,marginata,Global; Europe
738,2024,TRUE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/2777760,Testudo marginata,LC,2777760,Testudo,marginata,Global; Europe
739,2004,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/9307262,Testudo marginata,LC,9307262,Testudo,marginata,Global; Europe
740,2004,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/9307262,Testudo marginata,LC,9307262,Testudo,marginata,Global; Europe
741,2004,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/176606013,Testudo marginata,LC,176606013,Testudo,marginata,Global; Europe
742,2004,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/176606013,Testudo marginata,LC,176606013,Testudo,marginata,Global; Europe
743,2004,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/201295229,Testudo marginata,LC,201295229,Testudo,marginata,Global; Europe
744,2004,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/201295229,Testudo marginata,LC,201295229,Testudo,marginata,Global; Europe
745,1996,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/9307554,Testudo marginata,LR/lc,9307554,Testudo,marginata,Global; Europe
746,1996,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/9307554,Testudo marginata,LR/lc,9307554,Testudo,marginata,Global; Europe
747,1994,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/9307241,Testudo marginata,R,9307241,Testudo,marginata,Global; Europe
748,1994,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/9307241,Testudo marginata,R,9307241,Testudo,marginata,Global; Europe
749,1990,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/9307224,Testudo marginata,R,9307224,Testudo,marginata,Global; Europe
750,1990,FALSE,FALSE,FALSE,21653,https://www.iucnredlist.org/species/21653/9307224,Testudo marginata,R,9307224,Testudo,marginata,Global; Europe
751,2024,TRUE,FALSE,FALSE,62256,https://www.iucnredlist.org/species/62256/207992212,Trionyx triunguis,NA,207992212,Trionyx,triunguis,Europe
752,2017,TRUE,FALSE,FALSE,62256,https://www.iucnredlist.org/species/62256/96894956,Trionyx triunguis,VU,96894956,Trionyx,triunguis,Global
753,2004,FALSE,FALSE,FALSE,62256,https://www.iucnredlist.org/species/62256/12584793,Trionyx triunguis,NA,12584793,Trionyx,triunguis,Europe
754,2024,TRUE,FALSE,FALSE,200124506,https://www.iucnredlist.org/species/200124506/207996298,Anatololacerta finikensis,#N/A,207996298,Anatololacerta,finikensis,Europe
755,2024,TRUE,FALSE,FALSE,200054655,https://www.iucnredlist.org/species/200054655/204967155,Anatololacerta pelasgiana,LC,204967155,Anatololacerta,pelasgiana,Global
756,2024,TRUE,FALSE,FALSE,200054655,https://www.iucnredlist.org/species/200054655/214954488,Anatololacerta pelasgiana,LC,214954488,Anatololacerta,pelasgiana,Europe
757,2024,TRUE,FALSE,FALSE,47113100,https://www.iucnredlist.org/species/47113100/47113103,Anguis graeca,LC,47113103,Anguis,graeca,Global; Europe
758,2024,TRUE,FALSE,FALSE,47113100,https://www.iucnredlist.org/species/47113100/47113103,Anguis graeca,LC,47113103,Anguis,graeca,Global; Europe
759,2024,TRUE,FALSE,FALSE,200055370,https://www.iucnredlist.org/species/200055370/204091964,Anguis veronensis,LC,204091964,Anguis,veronensis,Global; Europe
760,2024,TRUE,FALSE,FALSE,200055370,https://www.iucnredlist.org/species/200055370/204091964,Anguis veronensis,LC,204091964,Anguis,veronensis,Global; Europe
761,2024,TRUE,FALSE,FALSE,200056417,https://www.iucnredlist.org/species/200056417/201258375,Chalcides coeruleopunctatus,LC,201258375,Chalcides,coeruleopunctatus,Global; Europe
762,2024,TRUE,FALSE,FALSE,200056417,https://www.iucnredlist.org/species/200056417/201258375,Chalcides coeruleopunctatus,LC,201258375,Chalcides,coeruleopunctatus,Global; Europe
763,2024,TRUE,FALSE,FALSE,196003,https://www.iucnredlist.org/species/196003/214997837,Darevskia lindholmi,LC,214997837,Darevskia,lindholmi,Global; Europe
764,2024,TRUE,FALSE,FALSE,196003,https://www.iucnredlist.org/species/196003/214997837,Darevskia lindholmi,LC,214997837,Darevskia,lindholmi,Global; Europe
765,2021,FALSE,FALSE,FALSE,196003,https://www.iucnredlist.org/species/196003/2441322,Darevskia lindholmi,LC,2441322,Darevskia,lindholmi,Global; Europe
766,2021,FALSE,FALSE,FALSE,196003,https://www.iucnredlist.org/species/196003/2441322,Darevskia lindholmi,LC,2441322,Darevskia,lindholmi,Global; Europe
767,2024,TRUE,FALSE,FALSE,196001,https://www.iucnredlist.org/species/196001/207062346,Dinarolacerta montenegrina,NT,207062346,Dinarolacerta,montenegrina,Global; Europe
768,2024,TRUE,FALSE,FALSE,196001,https://www.iucnredlist.org/species/196001/207062346,Dinarolacerta montenegrina,NT,207062346,Dinarolacerta,montenegrina,Global; Europe
769,2011,FALSE,FALSE,FALSE,196001,https://www.iucnredlist.org/species/196001/8989716,Dinarolacerta montenegrina,LC,8989716,Dinarolacerta,montenegrina,Global; Europe
770,2011,FALSE,FALSE,FALSE,196001,https://www.iucnredlist.org/species/196001/8989716,Dinarolacerta montenegrina,LC,8989716,Dinarolacerta,montenegrina,Global; Europe
771,2022,FALSE,FALSE,FALSE,196001,https://www.iucnredlist.org/species/196001/217869773,Dinarolacerta montenegrina,LC,217869773,Dinarolacerta,montenegrina,Global; Europe
772,2022,FALSE,FALSE,FALSE,196001,https://www.iucnredlist.org/species/196001/217869773,Dinarolacerta montenegrina,LC,217869773,Dinarolacerta,montenegrina,Global; Europe
773,2024,TRUE,FALSE,FALSE,61497,https://www.iucnredlist.org/species/61497/216964498,Eirenis levantinus,DD,216964498,Eirenis,levantinus,Europe
774,2009,FALSE,FALSE,FALSE,61497,https://www.iucnredlist.org/species/61497/12482678,Eirenis levantinus,LC,12482678,Eirenis,levantinus,Global
775,2009,TRUE,FALSE,FALSE,61497,https://www.iucnredlist.org/species/61497/86446786,Eirenis levantinus,LC,86446786,Eirenis,levantinus,Global
776,2006,FALSE,FALSE,FALSE,61497,https://www.iucnredlist.org/species/61497/12482800,Eirenis levantinus,LC,12482800,Eirenis,levantinus,Global
777,2024,TRUE,FALSE,FALSE,192165,https://www.iucnredlist.org/species/192165/270540051,Elaphe schrenckii,NA,270540051,Elaphe,schrenckii,Europe
778,2024,FALSE,FALSE,FALSE,192165,https://www.iucnredlist.org/species/192165/200127570,Elaphe schrenckii,NA,200127570,Elaphe,schrenckii,Europe
779,2021,TRUE,FALSE,FALSE,192165,https://www.iucnredlist.org/species/192165/2049795,Elaphe schrenckii,LC,2049795,Elaphe,schrenckii,Global
780,2024,TRUE,FALSE,FALSE,183197,https://www.iucnredlist.org/species/183197/204877224,Hemorrhois algirus,NA,204877224,Hemorrhois,algirus,Europe
781,2013,TRUE,FALSE,FALSE,183197,https://www.iucnredlist.org/species/183197/1733182,Hemorrhois algirus,LC,1733182,Hemorrhois,algirus,Global
782,2024,TRUE,FALSE,FALSE,157291,https://www.iucnredlist.org/species/157291/207664181,Heremites auratus,LC,207664181,Heremites,auratus,Europe
783,2017,FALSE,FALSE,FALSE,157291,https://www.iucnredlist.org/species/157291/120690374,Heremites auratus,NA,120690374,Heremites,auratus,Europe
784,2009,FALSE,FALSE,FALSE,157291,https://www.iucnredlist.org/species/157291/5072372,Heremites auratus,NA,5072372,Heremites,auratus,Europe
785,2009,FALSE,FALSE,FALSE,157291,https://www.iucnredlist.org/species/157291/5072229,Heremites auratus,LC,5072229,Heremites,auratus,Global
786,2017,TRUE,FALSE,FALSE,157291,https://www.iucnredlist.org/species/157291/120690621,Heremites auratus,LC,120690621,Heremites,auratus,Global
787,2024,TRUE,FALSE,FALSE,61586,https://www.iucnredlist.org/species/61586/207991230,Heremites vittatus,LC,207991230,Heremites,vittatus,Europe
788,2009,FALSE,FALSE,FALSE,61586,https://www.iucnredlist.org/species/61586/12500868,Heremites vittatus,LC,12500868,Heremites,vittatus,Europe
789,2017,FALSE,FALSE,FALSE,61586,https://www.iucnredlist.org/species/61586/120691831,Heremites vittatus,LC,120691831,Heremites,vittatus,Europe
790,2009,FALSE,FALSE,FALSE,61586,https://www.iucnredlist.org/species/61586/86100414,Heremites vittatus,LC,86100414,Heremites,vittatus,Global
791,2009,FALSE,FALSE,FALSE,61586,https://www.iucnredlist.org/species/61586/12500682,Heremites vittatus,LC,12500682,Heremites,vittatus,Global
792,2017,TRUE,FALSE,FALSE,61586,https://www.iucnredlist.org/species/61586/120691593,Heremites vittatus,LC,120691593,Heremites,vittatus,Global
793,2006,FALSE,FALSE,FALSE,61586,https://www.iucnredlist.org/species/61586/12500539,Heremites vittatus,LC,12500539,Heremites,vittatus,Global
794,2024,TRUE,FALSE,FALSE,172704,https://www.iucnredlist.org/species/172704/200127917,Indotyphlops braminus,NA,200127917,Indotyphlops,braminus,Europe
795,2021,TRUE,FALSE,FALSE,172704,https://www.iucnredlist.org/species/172704/1370555,Indotyphlops braminus,LC,1370555,Indotyphlops,braminus,Global
796,2024,TRUE,FALSE,FALSE,200059599,https://www.iucnredlist.org/species/200059599/207062541,Lacerta citrovittata,LC,207062541,Lacerta,citrovittata,Global; Europe; Mediterranean
797,2024,TRUE,FALSE,FALSE,200059599,https://www.iucnredlist.org/species/200059599/207062541,Lacerta citrovittata,LC,207062541,Lacerta,citrovittata,Global; Europe; Mediterranean
798,2024,TRUE,FALSE,FALSE,200059599,https://www.iucnredlist.org/species/200059599/207062541,Lacerta citrovittata,LC,207062541,Lacerta,citrovittata,Global; Europe; Mediterranean
799,2024,TRUE,FALSE,FALSE,200059613,https://www.iucnredlist.org/species/200059613/207062742,Lacerta diplochondrodes,LC,207062742,Lacerta,diplochondrodes,Europe
800,2009,TRUE,FALSE,FALSE,164749,https://www.iucnredlist.org/species/164749/5922769,Lacerta media,LC,5922769,Lacerta,media,Global
801,2024,TRUE,FALSE,FALSE,67662524,https://www.iucnredlist.org/species/67662524/204878214,Lampropeltis californiae,NA,204878214,Lampropeltis,californiae,Europe
802,2019,TRUE,FALSE,FALSE,67662524,https://www.iucnredlist.org/species/67662524/67662576,Lampropeltis californiae,LC,67662576,Lampropeltis,californiae,Global
803,2017,TRUE,FALSE,FALSE,164611,https://www.iucnredlist.org/species/164611/1061421,Paralaudakia caucasia,LC,1061421,Paralaudakia,caucasia,Global
804,2024,TRUE,FALSE,FALSE,163446,https://www.iucnredlist.org/species/163446/207995336,Mauremys caspica,#N/A,207995336,Mauremys,caspica,Europe
805,2024,TRUE,FALSE,FALSE,204783735,https://www.iucnredlist.org/species/204783735/204783942,Mediodactylus bartoni,LC,204783942,Mediodactylus,bartoni,Global; Europe; Mediterranean
806,2024,TRUE,FALSE,FALSE,204783735,https://www.iucnredlist.org/species/204783735/204783942,Mediodactylus bartoni,LC,204783942,Mediodactylus,bartoni,Global; Europe; Mediterranean
807,2024,TRUE,FALSE,FALSE,204783735,https://www.iucnredlist.org/species/204783735/204783942,Mediodactylus bartoni,LC,204783942,Mediodactylus,bartoni,Global; Europe; Mediterranean
808,2024,TRUE,FALSE,FALSE,204784407,https://www.iucnredlist.org/species/204784407/207996302,Mediodactylus danilewskii,LC,207996302,Mediodactylus,danilewskii,Europe
809,2024,TRUE,FALSE,FALSE,200133383,https://www.iucnredlist.org/species/200133383/200133456,Mediodactylus kotschyi,LC,200133456,Mediodactylus,kotschyi,Global; Europe
810,2024,TRUE,FALSE,FALSE,200133383,https://www.iucnredlist.org/species/200133383/200133456,Mediodactylus kotschyi,LC,200133456,Mediodactylus,kotschyi,Global; Europe
811,2024,TRUE,FALSE,FALSE,204784589,https://www.iucnredlist.org/species/204784589/204784677,Mediodactylus oertzeni,LC,204784677,Mediodactylus,oertzeni,Global; Europe; Mediterranean
812,2024,TRUE,FALSE,FALSE,204784589,https://www.iucnredlist.org/species/204784589/204784677,Mediodactylus oertzeni,LC,204784677,Mediodactylus,oertzeni,Global; Europe; Mediterranean
813,2024,TRUE,FALSE,FALSE,204784589,https://www.iucnredlist.org/species/204784589/204784677,Mediodactylus oertzeni,LC,204784677,Mediodactylus,oertzeni,Global; Europe; Mediterranean
814,2024,TRUE,FALSE,FALSE,204785101,https://www.iucnredlist.org/species/204785101/204785120,Mediodactylus orientalis,LC,204785120,Mediodactylus,orientalis,Europe
815,2024,TRUE,FALSE,FALSE,165594036,https://www.iucnredlist.org/species/165594036/207063147,Natrix astreptophora,LC,207063147,Natrix,astreptophora,Europe
816,2024,TRUE,FALSE,FALSE,165594257,https://www.iucnredlist.org/species/165594257/165594282,Natrix helvetica,LC,165594282,Natrix,helvetica,Global; Europe
817,2024,TRUE,FALSE,FALSE,165594257,https://www.iucnredlist.org/species/165594257/165594282,Natrix helvetica,LC,165594282,Natrix,helvetica,Global; Europe
818,2024,TRUE,FALSE,FALSE,182563569,https://www.iucnredlist.org/species/182563569/207673254,Ophiomorus kardesi,DD,207673254,Ophiomorus,kardesi,Europe
819,2024,TRUE,FALSE,FALSE,164674,https://www.iucnredlist.org/species/164674/207995920,Parvilacerta parva,NA,207995920,Parvilacerta,parva,Europe
820,2009,TRUE,FALSE,FALSE,164674,https://www.iucnredlist.org/species/164674/5917051,Parvilacerta parva,LC,5917051,Parvilacerta,parva,Global
821,1996,FALSE,FALSE,FALSE,164674,https://www.iucnredlist.org/species/164674/5917213,Parvilacerta parva,NE,5917213,Parvilacerta,parva,Global
822,2024,TRUE,FALSE,FALSE,204843752,https://www.iucnredlist.org/species/204843752/204844363,Podarcis guadarramae,LC,204844363,Podarcis,guadarramae,Global; Europe; Mediterranean
823,2024,TRUE,FALSE,FALSE,204843752,https://www.iucnredlist.org/species/204843752/204844363,Podarcis guadarramae,LC,204844363,Podarcis,guadarramae,Global; Europe; Mediterranean
824,2024,TRUE,FALSE,FALSE,204843752,https://www.iucnredlist.org/species/204843752/204844363,Podarcis guadarramae,LC,204844363,Podarcis,guadarramae,Global; Europe; Mediterranean
825,2024,TRUE,FALSE,FALSE,204832724,https://www.iucnredlist.org/species/204832724/204832746,Podarcis ionicus,LC,204832746,Podarcis,ionicus,Global; Europe; Mediterranean
826,2024,TRUE,FALSE,FALSE,204832724,https://www.iucnredlist.org/species/204832724/204832746,Podarcis ionicus,LC,204832746,Podarcis,ionicus,Global; Europe; Mediterranean
827,2024,TRUE,FALSE,FALSE,204832724,https://www.iucnredlist.org/species/204832724/204832746,Podarcis ionicus,LC,204832746,Podarcis,ionicus,Global; Europe; Mediterranean
828,2024,TRUE,FALSE,FALSE,204900953,https://www.iucnredlist.org/species/204900953/204901543,Podarcis liolepis,LC,204901543,Podarcis,liolepis,Global; Europe
829,2024,TRUE,FALSE,FALSE,204900953,https://www.iucnredlist.org/species/204900953/204901543,Podarcis liolepis,LC,204901543,Podarcis,liolepis,Global; Europe
830,2024,TRUE,FALSE,FALSE,204869148,https://www.iucnredlist.org/species/204869148/204869203,Podarcis virescens,LC,204869203,Podarcis,virescens,Global; Europe; Mediterranean
831,2024,TRUE,FALSE,FALSE,204869148,https://www.iucnredlist.org/species/204869148/204869203,Podarcis virescens,LC,204869203,Podarcis,virescens,Global; Europe; Mediterranean
832,2024,TRUE,FALSE,FALSE,204869148,https://www.iucnredlist.org/species/204869148/204869203,Podarcis virescens,LC,204869203,Podarcis,virescens,Global; Europe; Mediterranean
833,2024,TRUE,FALSE,FALSE,42668917,https://www.iucnredlist.org/species/42668917/245088884,Psammodromus algirus,LC,245088884,Psammodromus,algirus,Global
834,2024,TRUE,FALSE,FALSE,42668917,https://www.iucnredlist.org/species/42668917/217402853,Psammodromus algirus,LC,217402853,Psammodromus,algirus,Europe
835,2024,TRUE,FALSE,FALSE,42668029,https://www.iucnredlist.org/species/42668029/42668047,Psammodromus edwarsianus,LC,42668047,Psammodromus,edwarsianus,Global; Europe; Mediterranean
836,2024,TRUE,FALSE,FALSE,42668029,https://www.iucnredlist.org/species/42668029/42668047,Psammodromus edwarsianus,LC,42668047,Psammodromus,edwarsianus,Global; Europe; Mediterranean
837,2024,TRUE,FALSE,FALSE,42668029,https://www.iucnredlist.org/species/42668029/42668047,Psammodromus edwarsianus,LC,42668047,Psammodromus,edwarsianus,Global; Europe; Mediterranean
838,2024,TRUE,FALSE,FALSE,19072941,https://www.iucnredlist.org/species/19072941/19072943,Psammodromus occidentalis,LC,19072943,Psammodromus,occidentalis,Global; Europe
839,2024,TRUE,FALSE,FALSE,19072941,https://www.iucnredlist.org/species/19072941/19072943,Psammodromus occidentalis,LC,19072943,Psammodromus,occidentalis,Global; Europe
840,2024,TRUE,FALSE,FALSE,54573089,https://www.iucnredlist.org/species/54573089/204888407,Tenuidactylus bogdanovi,NA,204888407,Tenuidactylus,bogdanovi,Europe
841,2017,TRUE,FALSE,FALSE,54573089,https://www.iucnredlist.org/species/54573089/54573093,Tenuidactylus bogdanovi,LC,54573093,Tenuidactylus,bogdanovi,Global
842,2024,TRUE,FALSE,FALSE,157255,https://www.iucnredlist.org/species/157255/207992940,Tenuidactylus caspius,NA,207992940,Tenuidactylus,caspius,Europe
843,2017,TRUE,FALSE,FALSE,157255,https://www.iucnredlist.org/species/157255/49210899,Tenuidactylus caspius,LC,49210899,Tenuidactylus,caspius,Global
844,2010,FALSE,FALSE,FALSE,157255,https://www.iucnredlist.org/species/157255/5061590,Tenuidactylus caspius,LC,5061590,Tenuidactylus,caspius,Global
845,2009,FALSE,FALSE,FALSE,157255,https://www.iucnredlist.org/species/157255/5061434,Tenuidactylus caspius,NA,5061434,Tenuidactylus,caspius,Europe
846,2024,TRUE,FALSE,FALSE,200064594,https://www.iucnredlist.org/species/200064594/207063060,Timon nevadensis,LC,207063060,Timon,nevadensis,Global; Europe; Mediterranean
847,2024,TRUE,FALSE,FALSE,200064594,https://www.iucnredlist.org/species/200064594/207063060,Timon nevadensis,LC,207063060,Timon,nevadensis,Global; Europe; Mediterranean
848,2024,TRUE,FALSE,FALSE,200064594,https://www.iucnredlist.org/species/200064594/207063060,Timon nevadensis,LC,207063060,Timon,nevadensis,Global; Europe; Mediterranean
849,2024,TRUE,FALSE,FALSE,22028,https://www.iucnredlist.org/species/22028/207988853,Trachemys scripta,NA,207988853,Trachemys,scripta,Europe
850,2011,TRUE,FALSE,FALSE,22028,https://www.iucnredlist.org/species/22028/97429935,Trachemys scripta,LC,97429935,Trachemys,scripta,Global
851,2011,FALSE,FALSE,FALSE,22028,https://www.iucnredlist.org/species/22028/9347395,Trachemys scripta,LC,9347395,Trachemys,scripta,Global
852,1996,FALSE,FALSE,FALSE,22028,https://www.iucnredlist.org/species/22028/9347279,Trachemys scripta,LR/nt,9347279,Trachemys,scripta,Global
853,2024,TRUE,FALSE,FALSE,53789650,https://www.iucnredlist.org/species/53789650/207665793,Vipera graeca,EN,207665793,Vipera,graeca,Global; Europe; Mediterranean
854,2024,TRUE,FALSE,FALSE,53789650,https://www.iucnredlist.org/species/53789650/207665793,Vipera graeca,EN,207665793,Vipera,graeca,Global; Europe; Mediterranean
855,2024,TRUE,FALSE,FALSE,53789650,https://www.iucnredlist.org/species/53789650/207665793,Vipera graeca,EN,207665793,Vipera,graeca,Global; Europe; Mediterranean
